StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,01,02,03,03a,04,04a,05,05a,05b,06,06a,07,08,09,09_10_TEXT,10,10a,11a,11b,11c,coursename,topic,cohort,version,link,prog,link2
2022-02-07 06:59:09,2022-02-07 07:01:08,IP Address,156.146.45.114,100,119,True,2022-02-07 07:01:09,R_XgNUbCEIRs9MyS5,,,,,22.290802001953125,114.15008544921875,anonymous,EN-GB,Very Satisfied,Student,Fairly confident,,No,,Yes,Giorgia speaks very clearly and are willing to take questions.  Her answers are concise and accurate.  Highly appreciated.,Yes,Yes,Would like to have the materials for upcoming lessons in advance.,She is fantastic.  She speaks very clearly.,,"Digital Skills Lab: mailing list, previous session, website",,Yes,,in-person,Better interaction,,"Tableau 1: Introduction to Tableau ",Tableau,,21-22,https://lsecloud.sharepoint.com/:u:/s/TEAM_APD-DSL-Digital-Skills-Trainers/EW5FOLU5yPtAhwAdiaNsccMBmYyH2KzQjqPPsLy23C__UA?e=O08CHa,DS,
2022-02-07 08:37:14,2022-02-07 08:40:16,IP Address,90.192.180.240,100,181,True,2022-02-07 08:40:17,R_248XnyhL4JtNN50,,,,,51.447906494140625,-0.1376953125,anonymous,EN-GB,Very Satisfied,Student,Fairly confident,,No,,Yes,The tutors were very nice (again) and helpful.,Yes,No,,Brilliant,"No, I was the only one there","Digital Skills Lab: mailing list, previous session, website",,Yes,,online,,I do not have any on campus classes today and it was easier not to have to travel to campus,VBA 3: Data Manipulation   ,VBA,,21-22,,Prod,
2022-02-07 09:03:25,2022-02-07 09:05:08,IP Address,31.205.57.82,100,103,True,2022-02-07 09:05:10,R_3sdBVilBJ80sHUU,,,,,51.5269012451171875,-0.0991058349609375,anonymous,EN-GB,Very Satisfied,Student,Very confident,,No,,Yes,Maria was a great teacher,Yes,No,,"very helpful and patient ",,Recommended by a friend/colleague,,Yes,,online,,time ease,Data Cleaning in Stata 2: Missing values ,Stata,,21-22,https://lsecloud-my.sharepoint.com/:u:/g/personal/m_wiemers_lse_ac_uk/EbP7MjlblAtNpU7fJO2cYI8BOIeKXgRWkXIbJCIJqeEXUg?e=xUm3vR,SR,
2022-02-07 09:55:06,2022-02-07 09:56:15,IP Address,158.143.8.253,100,68,True,2022-02-07 09:56:16,R_WpM3kUMnDUWZVYd,,,,,51.5074005126953125,-0.119598388671875,anonymous,EN-GB,Very Satisfied,Student,Very confident,,No,,No,,,No,,,,"Digital Skills Lab: mailing list, previous session, website",,Yes,,in-person,Since I don't have excel inserted in my device. It also feels much easier to reach out for help and thus better learning experience.,,Excel 1: Calculated Worksheets   ,Excel,,21-22,,Prod,
2022-02-07 09:59:35,2022-02-07 10:00:50,IP Address,158.143.8.165,100,75,True,2022-02-07 10:00:51,R_1dodxFKOj99UrIy,,,,,51.5074005126953125,-0.119598388671875,anonymous,EN-GB,Very Satisfied,Student,Very confident,,No,,Yes,"Love both of the instructors, they are patient and helpful",No,No,,Trainers were very helpful and friendly.,,LSE Website,,Yes,,in-person,It is easier to get support directly,,Excel 1: Calculated Worksheets   ,Excel,,21-22,,Prod,
2022-02-07 09:59:36,2022-02-07 10:01:12,IP Address,158.143.8.247,100,95,True,2022-02-07 10:01:12,R_299YxePJNVSjPh2,,,,,51.5074005126953125,-0.119598388671875,anonymous,EN-GB,Very Satisfied,Student,Very confident,,No,,Yes,AMAZING TEAM AND VERY HELPFUL TO ATTEND,Yes,No,,SUPER FRIENDLY AND HELPFUL,,LSE Website,,Yes,,in-person,MORE INTERACTIVE,,Excel 1: Calculated Worksheets   ,Excel,,21-22,,Prod,
2022-02-07 10:00:50,2022-02-07 10:01:53,IP Address,158.143.8.251,100,63,True,2022-02-07 10:01:53,R_1g5a2etav1uWMcJ,,,,,51.5074005126953125,-0.119598388671875,anonymous,EN-GB,Very Satisfied,Student,Very confident,,No,,Yes,it was very clear and helpful,Yes,No,,ver ygood,,Email from Department Manager,,Yes,,in-person,I learn better in person,,Excel 1: Calculated Worksheets   ,Excel,,21-22,,Prod,
2022-02-07 10:29:04,2022-02-07 10:29:29,IP Address,158.143.195.11,100,24,True,2022-02-07 10:29:31,R_3FRkDKLimzjMW9Q,,,,,51.5095062255859375,-0.0955047607421875,anonymous,EN-GB,Very Satisfied,Student,Very confident,,No,,No,,,No,,,,"Digital Skills Lab: mailing list, previous session, website",,Yes,,online,,,Data Cleaning in Stata 2: Missing values ,Stata,,21-22,https://lsecloud-my.sharepoint.com/:u:/g/personal/m_wiemers_lse_ac_uk/EbP7MjlblAtNpU7fJO2cYI8BOIeKXgRWkXIbJCIJqeEXUg?e=xUm3vR,SR,
2022-02-07 10:39:23,2022-02-07 10:40:17,IP Address,217.44.125.171,100,53,True,2022-02-07 10:40:18,R_2P0PT6jyM0n0j0A,,,,,51.5359954833984375,-0.092498779296875,anonymous,EN-GB,Very Satisfied,Staff,Fairly confident,,No,,No,,,No,,Excellent,Very helpful session,Recommended by a friend/colleague,,Yes,,online,,Working from home,Excel 5: Complex Calculations   ,Excel,,21-22,,Prod,
2022-02-07 10:45:39,2022-02-07 10:46:16,IP Address,158.143.8.163,100,36,True,2022-02-07 10:46:16,R_1LhF1VGxxGY5qfO,,,,,51.5095062255859375,-0.0955047607421875,anonymous,EN-GB,Very Satisfied,Student,Very confident,,No,,No,,,No,,,,"Digital Skills Lab: mailing list, previous session, website",,Yes,,in-person,"Better engagement ",,Excel 5: Complex Calculations   ,Excel,,21-22,,Prod,
2022-02-07 10:46:32,2022-02-07 10:48:48,IP Address,158.143.230.149,100,135,True,2022-02-07 10:48:49,R_3OdcOxNTXlEQJLx,,,,,51.5074005126953125,-0.119598388671875,anonymous,EN-GB,Satisfied,Student,Not very confident,,Yes,,Yes,"They were helpful! ",Yes,No,,Very friendly and helpful,"Everyone else attending had their camera off. It's awkward to try to work together when you are the only person turning your camera on. ","Digital Skills Lab: mailing list, previous session, website",,Yes,,online,,,Excel 5: Complex Calculations   ,Excel,,21-22,,Prod,
2022-02-07 10:57:35,2022-02-07 10:57:59,IP Address,158.143.8.160,100,24,True,2022-02-07 10:57:59,R_2TBpmks1YhwNUbQ,,,,,51.5095062255859375,-0.0955047607421875,anonymous,EN-GB,Very Satisfied,Student,Very confident,,No,,No,,,No,,VERY HELPFUL,,"Digital Skills Lab: mailing list, previous session, website",,Yes,,in-person,,,Excel 5: Complex Calculations   ,Excel,,21-22,,Prod,
2022-02-07 10:53:29,2022-02-07 10:58:12,IP Address,158.143.214.51,100,283,True,2022-02-07 10:58:14,R_1hBgA5ZcUK2Bnhd,,,,,51.4980926513671875,-0.088592529296875,anonymous,EN-GB,Satisfied,Student,Fairly confident,,No,,No,,,No,,The tutor conducted the session well.,"Perhaps if there are very few students, breakout rooms are not required. I think that the datasets used in the examples in the website might not be the same as the ones we are using when we import the data- the output seems different when I try to replicate the examples. ","Digital Skills Lab: mailing list, previous session, website",,Yes,,online,,"This workshop was a replacement workshop from a cancelled session. ",Data Cleaning in Stata 2: Missing values ,Stata,,21-22,https://lsecloud-my.sharepoint.com/:u:/g/personal/m_wiemers_lse_ac_uk/EbP7MjlblAtNpU7fJO2cYI8BOIeKXgRWkXIbJCIJqeEXUg?e=xUm3vR,SR,
2022-02-07 11:03:53,2022-02-07 11:04:31,IP Address,158.143.214.51,100,38,True,2022-02-07 11:04:33,R_1rOHuls68DyHHaa,,,,,51.4980926513671875,-0.088592529296875,anonymous,EN-GB,Satisfied,Student,Fairly confident,,No,,No,,,No,,Good,N/A,"Digital Skills Lab: mailing list, previous session, website",,Yes,,online,,"At the time, only online workshops were running",R,,,,,,
2022-01-31 06:52:22,2022-01-31 23:21:23,IP Address,2.27.59.154,88,59340,False,2022-02-07 23:21:31,R_2vlhT6kSe3f5sln,,,,,,,anonymous,EN-GB,Very Satisfied,Student,Very confident,,No,,No,,,No,,,,"Digital Skills Lab: mailing list, previous session, website",,Yes,,online,,,"Python Fundamentals 9: Writing functions ",Python,,21-22,https://lsecloud-my.sharepoint.com/:u:/g/personal/m_wiemers_lse_ac_uk/Ed9RjYzPFtVBp-HM6g7-JQwBcbDp5xmO_yrmfZ73q6Jm1w?e=8lK1H4,DS,
2022-02-08 04:48:48,2022-02-08 04:50:11,IP Address,158.143.8.253,100,83,True,2022-02-08 04:50:11,R_3pusCsLEutSRalr,,,,,51.5095062255859375,-0.0955047607421875,anonymous,EN-GB,Very Satisfied,Student,Very confident,,No,,No,,,No,,"Marset ","The notes are very straightforward and I catch up really quickly. ",Recommended by a friend/colleague,,Yes,,in-person,"It is easier to learn from in person than online for me. ",,Stata Fundamentals 1: Import and inspecting data ,Stata,,21-22,https://lsecloud-my.sharepoint.com/:u:/g/personal/m_wiemers_lse_ac_uk/EU9fXeq9Mm9Ii363M_Eypf0B231Lx_NEpTkHgMGnr3SGzw?e=gwTLkK,SR,
2022-02-01 04:53:42,2022-02-01 04:54:17,IP Address,2.27.59.154,88,34,False,2022-02-08 04:54:24,R_3dGI9kUG9UvmYDU,,,,,,,anonymous,EN-GB,Very Satisfied,Student,Very confident,,No,,No,,,No,,,,"Digital Skills Lab: mailing list, previous session, website",,Yes,,online,,,"Working with Tabular Data 5: Pandas Data Exploring  ",Python,,21-22,https://lsecloud-my.sharepoint.com/:u:/g/personal/m_wiemers_lse_ac_uk/EfMoYF6hgoxLtX0rgxYkjIMBAEDhB6A5M06nJS5cYq5QYg?e=DTU4e1,DS,
2022-02-08 04:52:43,2022-02-08 04:54:41,IP Address,158.143.8.193,100,118,True,2022-02-08 04:54:42,R_1kGLGiNcmxci3zB,,,,,51.5095062255859375,-0.0955047607421875,anonymous,EN-GB,Very Satisfied,Student,Fairly confident,,No,,Yes,Mario was a great teacher! He explained the content thoroughly and at a good speed.,Yes,No,,AMAZING,,Email from Department Manager,,Yes,,in-person,"I learn better this way, able to ask as many questions without feeling like I'm interrupting",,Stata Fundamentals 1: Import and inspecting data ,Stata,,21-22,https://lsecloud-my.sharepoint.com/:u:/g/personal/m_wiemers_lse_ac_uk/EU9fXeq9Mm9Ii363M_Eypf0B231Lx_NEpTkHgMGnr3SGzw?e=gwTLkK,SR,
2022-02-08 04:52:37,2022-02-08 04:58:02,IP Address,158.143.8.165,100,325,True,2022-02-08 04:58:04,R_3Vp6V4tPTibdR1n,,,,,51.5095062255859375,-0.0955047607421875,anonymous,EN-GB,Very Satisfied,Student,Very confident,,No,,Yes,very patient teacher,Yes,No,,Very patient and smart,I do not know if stata classes take place in the summer,"Digital Skills Lab: mailing list, previous session, website",,Yes,,in-person,The learning is better in-person,,Stata Fundamentals 1: Import and inspecting data ,Stata,,21-22,https://lsecloud-my.sharepoint.com/:u:/g/personal/m_wiemers_lse_ac_uk/EU9fXeq9Mm9Ii363M_Eypf0B231Lx_NEpTkHgMGnr3SGzw?e=gwTLkK,SR,
2022-02-01 05:01:18,2022-02-01 05:03:54,IP Address,158.143.8.163,88,155,False,2022-02-08 05:04:00,R_22WhJziz1rhYl9F,,,,,,,anonymous,EN-GB,Very Satisfied,Student,Fairly confident,,Yes,foreach,Yes,It is very interesting,No,No,,Very patient,No,"Digital Skills Lab: mailing list, previous session, website",,Yes,,in-person,,,Data Cleaning in Stata 1: Strings ,Stata,,21-22,https://lsecloud-my.sharepoint.com/:u:/g/personal/m_wiemers_lse_ac_uk/EcNzo1uy6axCgIH4HGG4zZYBRTnl_hzX7L8ASBv_ViOPTA?e=a6QO2u,SR,
2022-02-08 05:05:38,2022-02-08 05:06:58,IP Address,86.154.234.51,100,79,True,2022-02-08 05:06:59,R_29s71DRJ5ZXxChN,,,,,51.5095062255859375,-0.0955047607421875,anonymous,EN-GB,Very Satisfied,Student,Very confident,,No,,No,,,No,,Stamper was extremely patient and helpful,'-nil-,"Digital Skills Lab: mailing list, previous session, website",,Yes,,online,,more convenient,Excel 1: Calculated Worksheets   ,Excel,,21-22,,Prod,
2022-02-08 05:06:02,2022-02-08 05:08:51,IP Address,86.21.23.63,100,169,True,2022-02-08 05:08:51,R_1gjUms8NxgNva4y,,,,,51.55059814453125,-0.1873016357421875,anonymous,EN-GB,Very Satisfied,Student,Very confident,,No,,Yes,"The instructors were very helpful and gave useful tips to help me reach the right methods myself instead of telling me how to do it word by word - I really liked that, as it fortified my learning!",Yes,No,,"Amazing, very helpful, encouraging and positive!",,"Digital Skills Lab: mailing list, previous session, website",,Yes,,online,,"I like the flexibility of not having to travel early in the morning, so this was a useful alternative.",Excel 2: Numeric Calculations   ,Excel,,21-22,,Prod,
2022-02-08 05:08:08,2022-02-08 05:14:04,IP Address,2.222.134.200,100,356,True,2022-02-08 05:14:04,R_3g7oFMD9Zba27QY,,,,,54.5395965576171875,-5.975006103515625,anonymous,EN-GB,Very Satisfied,Student,Very confident,,No,,Yes,"The trainer was very clear, concise and very patient. He explained things very well and I enjoyed the session. When people asked questions, he was happy to repeat and explain. He was A1.",Yes,Yes,The training session should have been 1 hour 15 minutes as there was many things to learn and understand,"Brilliant. He was clear, concise and patient.",I was nervous before the session and came away with more knowledge and understanding.,Email from Department Manager,,Yes,,online,,I was working from home on the day that the training was listed for.,Excel 2: Numeric Calculations   ,Excel,,21-22,,Prod,
2022-02-01 05:48:13,2022-02-01 05:54:14,IP Address,158.143.8.254,88,360,False,2022-02-08 05:54:18,R_30emWicGPhTqhKU,,,,,,,anonymous,EN-GB,Very Satisfied,Student,Very confident,,No,,No,,,No,,,,Recommended by a friend/colleague,,Yes,,in-person,,,R Fundamentals 1: Numerical Variables ,R,,21-22,https://lsecloud.sharepoint.com/:f:/s/TEAM_APD-DSL-Digital-Skills-Trainers/Emxx38xoB5FPvabJPeYBPrsBG7sNbQ5NANkCTRnPVPKtbg?e=MCYCbp,DS,
2022-02-08 05:53:20,2022-02-08 05:54:23,IP Address,158.143.8.165,100,62,True,2022-02-08 05:54:23,R_2X5KUjulBVgxeeE,,,,,51.5095062255859375,-0.0955047607421875,anonymous,EN-GB,Very Satisfied,Student,Fairly confident,,No,,No,,,No,,Very good and helpful :),,"Digital Skills Lab: mailing list, previous session, website",,Yes,,in-person,It is easier to get help and stay focused in person!,,R Fundamentals 1: Numerical Variables ,R,,21-22>,https://lsecloud.sharepoint.com/:f:/s/TEAM_APD-DSL-Digital-Skills-Trainers/Emxx38xoB5FPvabJPeYBPrsBG7sNbQ5NANkCTRnPVPKtbg?e=MCYCbp,DS,
2022-02-08 05:59:23,2022-02-08 06:00:26,IP Address,158.143.8.160,100,62,True,2022-02-08 06:00:26,R_1IXy6BA3nEh7axC,,,,,51.5095062255859375,-0.0955047607421875,anonymous,EN-GB,Very Satisfied,Student,Fairly confident,,No,,No,,,No,,Great,No,"Digital Skills Lab: mailing list, previous session, website",,Yes,,in-person,Learn better this way,,R Fundamentals 1: Numerical Variables ,R,,21-22,https://lsecloud.sharepoint.com/:f:/s/TEAM_APD-DSL-Digital-Skills-Trainers/Emxx38xoB5FPvabJPeYBPrsBG7sNbQ5NANkCTRnPVPKtbg?e=MCYCbp,DS,
2022-02-08 07:25:14,2022-02-08 07:29:40,IP Address,158.143.228.128,100,265,True,2022-02-08 07:29:42,R_1i5rbAuRWBpELjk,,,,,51.4980926513671875,-0.088592529296875,anonymous,EN-GB,Satisfied,Student,Fairly confident,,Yes,"implementing the code was harder than yesterday? ",No,,,No,,good,,"Digital Skills Lab: mailing list, previous session, website",,Yes,,online,,,Python Fundamentals 2: String Variables,Python,,21-22,https://lsecloud-my.sharepoint.com/:u:/g/personal/m_wiemers_lse_ac_uk/EZLGbTJk75ZKlcnnfbPZpVMBEUwaU7e2XEmpI56LvvKlQQ?e=xynoy6,DS,
2022-02-08 07:36:32,2022-02-08 07:40:04,IP Address,158.143.146.233,100,211,True,2022-02-08 07:40:04,R_1pXPZYZvVA0Ncb4,,,,,51.5074005126953125,-0.119598388671875,anonymous,EN-GB,Very Satisfied,Student,Very confident,,No,,Yes,"diverse examples, and useful things to know as part of the tasks",Yes,Yes,"some features are not working on mac, would be good to have a note about the tasks so one does not look for ages for the feature. thank you",very helpful and friendly,"hope it was okay for the tutors, I'm sorry that the others were not very active and talkative. thank you for the good support",Email from Department Manager,,Yes,,online,,the in-person was at an inconvenient time for me,PowerPoint 3: Professional Slides  ,PowerPoint,,21-22,,Prod,
2022-02-08 07:49:43,2022-02-08 07:51:06,IP Address,158.143.8.160,100,83,True,2022-02-08 07:51:08,R_s6VduN6w61AjT2h,,,,,51.5095062255859375,-0.0955047607421875,anonymous,EN-GB,Very Satisfied,Student,Very confident,,No,,No,,,No,,Excellent in helping us set up and in answering questions,n/a,"Digital Skills Lab: mailing list, previous session, website",,Yes,,in-person,It's easy for me to learn on a larger computer,,Stata Fundamentals 2: Do-files and computing variables ,Stata,,21-22,https://lsecloud-my.sharepoint.com/:u:/g/personal/m_wiemers_lse_ac_uk/EY3Wk-U6f9dFiHK_ejHvwO4B_SfwFl7tCZaNFmcyRUXmDA?e=csF7gp,SR,
2022-02-08 07:53:57,2022-02-08 07:54:51,IP Address,158.143.8.222,100,54,True,2022-02-08 07:54:52,R_x9pgcEeNMPOaa1r,,,,,51.5095062255859375,-0.0955047607421875,anonymous,EN-GB,Very Satisfied,Student,Very confident,,No,,No,,,No,,Marset,,"Digital Skills Lab: mailing list, previous session, website",,Yes,,in-person,"Better to learn in person ",,Stata Fundamentals 2: Do-files and computing variables ,Stata,,21-22,https://lsecloud-my.sharepoint.com/:u:/g/personal/m_wiemers_lse_ac_uk/EY3Wk-U6f9dFiHK_ejHvwO4B_SfwFl7tCZaNFmcyRUXmDA?e=csF7gp,SR,
2022-02-08 08:25:23,2022-02-08 08:29:54,IP Address,109.175.167.3,100,271,True,2022-02-08 08:29:55,R_3s0N1w2bb1YzdVe,,,,,51.502593994140625,-0.0659942626953125,anonymous,EN-GB,Satisfied,Student,Very confident,,No,,No,,,No,,very helpful and friendly,,"Digital Skills Lab: mailing list, previous session, website",,Yes,,online,,it fit better in my schedule,"Python Fundamentals 3: Converting ",Python,,21-22,https://lsecloud-my.sharepoint.com/:u:/g/personal/m_wiemers_lse_ac_uk/EU7PJgdx3GlOoFT0MPWkbO0BYs69mNAe0oGvaDaDtqrgUA?e=wFFXkO,DS,
2022-02-08 08:38:49,2022-02-08 08:39:38,IP Address,158.143.228.128,100,49,True,2022-02-08 08:39:40,R_2xPHbQfTLBPOmh9,,,,,51.4980926513671875,-0.088592529296875,anonymous,EN-GB,Satisfied,Student,Very confident,,No,,Yes,"being able to head off once finished is good ",Yes,No,,"great ",,"Digital Skills Lab: mailing list, previous session, website",,Yes,,online,,,"Python Fundamentals 3: Converting ",Python,,21-22,https://lsecloud-my.sharepoint.com/:u:/g/personal/m_wiemers_lse_ac_uk/EU7PJgdx3GlOoFT0MPWkbO0BYs69mNAe0oGvaDaDtqrgUA?e=wFFXkO,DS,
2022-02-08 08:38:17,2022-02-08 08:40:20,IP Address,137.220.70.49,100,123,True,2022-02-08 08:40:20,R_PZpf3xbmYi8BGb7,,,,,51.480499267578125,-0.0113067626953125,anonymous,EN-GB,Very Satisfied,Student,Very confident,,No,,No,,,No,,Really helpful and very happy to help,"no ",LSE Website,,Yes,,online,,Better timetable,"Python Fundamentals 3: Converting ",Python,,21-22,https://lsecloud-my.sharepoint.com/:u:/g/personal/m_wiemers_lse_ac_uk/EU7PJgdx3GlOoFT0MPWkbO0BYs69mNAe0oGvaDaDtqrgUA?e=wFFXkO,DS,
2022-02-01 09:20:40,2022-02-01 09:22:29,IP Address,158.143.8.251,88,108,False,2022-02-08 09:22:42,R_ZBPopZQWHIiG89j,,,,,,,anonymous,EN-GB,Very Satisfied,Student,Very confident,,No,,Yes,"good tutorial, nice help from the lecturer",No,No,,,very beginnerfriendly,Email from Department Manager,,Yes,,in-person,personally taking it more seriously if it is in person,,Python Fundamentals 1: Numerical Variables,Python,,21-22,https://lsecloud-my.sharepoint.com/:u:/g/personal/m_wiemers_lse_ac_uk/EXsaqVcPaK5Jq376apFBDNgBARdwUxpHm6Cn5qI088wLBw?e=UZ1ApE,DS,
2022-02-01 09:50:25,2022-02-01 09:53:18,IP Address,158.143.209.233,88,172,False,2022-02-08 09:53:22,R_3oMzsbVeuSzSCsv,,,,,,,anonymous,EN-GB,Very Satisfied,Student,Very confident,,No,,No,,,No,,good,no,"Digital Skills Lab: mailing list, previous session, website",,Yes,,in-person,prefer to ask questions on the spot,,Python Fundamentals 1: Numerical Variables,Python,,21-22,https://lsecloud-my.sharepoint.com/:u:/g/personal/m_wiemers_lse_ac_uk/EXsaqVcPaK5Jq376apFBDNgBARdwUxpHm6Cn5qI088wLBw?e=UZ1ApE,DS,
2022-02-01 09:54:14,2022-02-01 09:59:22,IP Address,158.143.8.251,88,307,False,2022-02-08 09:59:25,R_5hgSXfq4GMkFHdD,,,,,,,anonymous,EN-GB,Very Satisfied,Student,Very confident,,No,,Yes,"very good tutorial, easy to follow with the examples, I liked the part about looking up things on google about f-strings",Yes,No,,very helpful,,Email from Department Manager,,Yes,,in-person,better learning than online,,Python Fundamentals 2: String Variables,Python,,21-22,https://lsecloud-my.sharepoint.com/:u:/g/personal/m_wiemers_lse_ac_uk/EZLGbTJk75ZKlcnnfbPZpVMBEUwaU7e2XEmpI56LvvKlQQ?e=xynoy6,DS,
2022-02-08 10:19:25,2022-02-08 10:24:53,IP Address,157.245.107.61,100,327,True,2022-02-08 10:24:54,R_BQuDmNi1r9egUNP,,,,,12.9633941650390625,77.58551025390625,anonymous,EN-GB,Very Satisfied,Staff,Fairly confident,,No,,No,,,No,,Helpful,No,"Digital Skills Lab: mailing list, previous session, website",,Yes,,online,,Not resident in the UK,"Working with Tabular Data 1: NumPy Arrays ",Python,,21-22,https://lsecloud-my.sharepoint.com/:u:/g/personal/m_wiemers_lse_ac_uk/Ebpkv5ejC0ZIvSHbit_lmuMBzyASN0425ecTUPOwdmZv3A?e=t6NanV,DS,
2022-02-08 10:28:26,2022-02-08 10:29:59,IP Address,158.143.212.173,100,93,True,2022-02-08 10:29:59,R_Z3SKnTWOjd5zTWN,,,,,51.502593994140625,-0.0659942626953125,anonymous,EN-GB,Very Satisfied,Student,Fairly confident,,Yes,Task 4 points 3 and 4 were more difficult,Yes,Nice start of the new topic,Yes,No,,Very nice and helpful,,"Digital Skills Lab: mailing list, previous session, website",,Yes,,online,,More flexible,"Working with Tabular Data 1: NumPy Arrays ",Python,,21-22,https://lsecloud-my.sharepoint.com/:u:/g/personal/m_wiemers_lse_ac_uk/Ebpkv5ejC0ZIvSHbit_lmuMBzyASN0425ecTUPOwdmZv3A?e=t6NanV,DS,
